short_name,age,nationality_name,overall,club_name,height_cm,weight_kg,player_positions,potential,fifa_version,pace,shooting,passing,dribbling,defending,physic,weak_foot,skill_moves,league_level,league_name,value_eur
R. Henry,30,England,59,Stevenage,180,74,"RB, CB",59,15.0,72.0,26.0,56.0,53.0,56.0,65.0,3,2,4.0,League One,100000.0
R. Henry,16,England,54,Walsall,170,66,LB,67,15.0,78.0,37.0,49.0,59.0,51.0,61.0,2,2,3.0,League Two,60000.0
R. Henry,17,England,62,Walsall,170,66,"LB, LM",76,16.0,89.0,42.0,50.0,66.0,55.0,67.0,2,2,3.0,League Two,475000.0
R. Henry,31,England,62,Stevenage,180,74,"RB, CB",62,16.0,68.0,22.0,56.0,55.0,59.0,66.0,3,2,4.0,League One,180000.0
R. Henry,18,England,65,Brentford,174,66,"LB, LM",81,17.0,91.0,42.0,54.0,67.0,58.0,67.0,2,3,2.0,Premier League,900000.0
R. Henry,32,England,63,Stevenage,180,74,"RB, CB",63,17.0,68.0,22.0,56.0,55.0,59.0,66.0,3,2,4.0,League One,190000.0
R. Henry,19,England,68,Brentford,170,66,"LB, LWB, LM",84,18.0,91.0,42.0,58.0,70.0,61.0,69.0,2,3,2.0,Premier League,1700000.0
R. Henry,33,England,60,Stevenage,180,74,RB,60,18.0,61.0,21.0,54.0,55.0,58.0,65.0,3,2,4.0,League One,80000.0
R. Henry,20,England,67,Brentford,170,66,"LB, LWB, LM",77,19.0,91.0,39.0,58.0,70.0,60.0,67.0,2,3,2.0,Premier League,1100000.0
R. Henry,34,England,57,Stevenage,180,74,"RB, CB",57,19.0,57.0,17.0,47.0,47.0,57.0,73.0,3,2,4.0,League One,30000.0
R. Henry,21,England,70,Brentford,170,66,"LWB, LB",80,20.0,91.0,40.0,59.0,72.0,64.0,67.0,2,3,2.0,Premier League,2600000.0
R. Henry,22,England,73,Brentford,170,66,"LB, LWB",80,21.0,91.0,40.0,59.0,73.0,67.0,70.0,2,3,2.0,Premier League,6000000.0
R. Henry,23,England,74,Brentford,170,66,"LB, LWB",79,22.0,91.0,40.0,60.0,73.0,67.0,70.0,2,3,1.0,Premier League,6000000.0
R. Henry,24,England,75,Brentford,170,66,"LWB, LB",78,23.0,90.0,40.0,59.0,74.0,70.0,72.0,2,3,1.0,Premier League,7000000.0
R. Henry,25,England,78,Brentford,170,66,"LB, LWB",79,24.0,89.0,41.0,62.0,75.0,74.0,72.0,2,3,1.0,Premier League,15500000.0
R. Hollingshead,23,United States,52,Dallas,185,81,CAM,54,15.0,65.0,42.0,54.0,54.0,35.0,56.0,3,3,1.0,Major League Soccer,60000.0
R. Hollingshead,24,United States,62,Dallas,185,81,"RM, LB",67,16.0,61.0,60.0,59.0,63.0,61.0,72.0,3,3,1.0,Major League Soccer,375000.0
R. Hollingshead,25,United States,70,Dallas,185,81,"RB, LB, RM, LM",74,17.0,72.0,62.0,60.0,67.0,69.0,76.0,3,3,1.0,Major League Soccer,1400000.0
R. Hollingshead,26,United States,66,Dallas,185,81,"RB, LB, RM, LM",67,18.0,63.0,60.0,59.0,65.0,67.0,71.0,3,3,1.0,Major League Soccer,625000.0
R. Hollingshead,27,United States,66,Dallas,185,82,"LB, RB, RM, LM",67,19.0,61.0,60.0,60.0,65.0,66.0,72.0,4,3,1.0,Major League Soccer,600000.0
R. Hollingshead,28,United States,65,Dallas,185,82,"LB, RB, RM",65,20.0,58.0,60.0,60.0,65.0,66.0,71.0,4,3,1.0,Major League Soccer,475000.0
R. Hollingshead,29,United States,70,Dallas,185,82,"LB, RB, RM",70,21.0,61.0,61.0,64.0,68.0,69.0,74.0,4,3,1.0,Major League Soccer,1400000.0
R. Hollingshead,30,United States,72,Dallas,185,82,"LB, RB, CB",72,22.0,58.0,63.0,66.0,69.0,70.0,78.0,4,3,1.0,Major League Soccer,2000000.0
R. Hollingshead,31,United States,71,Los Angeles FC,185,82,"LB, RB, CB",71,23.0,53.0,63.0,66.0,69.0,70.0,79.0,5,3,1.0,Major League Soccer,1400000.0
R. Hollingshead,32,United States,71,Los Angeles FC,185,82,"RB, LB",71,24.0,49.0,63.0,66.0,69.0,70.0,79.0,5,3,1.0,Major League Soccer,1300000.0
R. Ibarra,23,Ecuador,74,Vitesse,180,70,RW,77,15.0,90.0,65.0,67.0,75.0,45.0,72.0,3,3,1.0,Eredivisie,3700000.0
R. Ibarra,24,Ecuador,73,Vitesse,171,70,RW,76,16.0,87.0,63.0,68.0,77.0,47.0,71.0,4,3,1.0,Eredivisie,3700000.0
R. Ibarra,25,Ecuador,72,América,171,70,RM,75,17.0,86.0,62.0,66.0,76.0,48.0,71.0,3,3,1.0,Liga MX,2600000.0
R. Ibarra,26,Ecuador,72,América,175,69,RM,73,18.0,86.0,62.0,66.0,76.0,48.0,71.0,3,3,1.0,Liga MX,3700000.0
R. Ibarra,27,Ecuador,74,América,175,69,RM,74,19.0,90.0,64.0,67.0,77.0,53.0,73.0,3,3,1.0,Liga MX,6000000.0
R. Ibarra,23,Ecuador,69,Minnesota United,174,76,"LM, LW",73,19.0,86.0,62.0,66.0,68.0,36.0,66.0,4,3,1.0,Major League Soccer,1400000.0
R. Ibarra,28,Ecuador,76,América,175,69,RM,76,20.0,92.0,65.0,70.0,77.0,53.0,74.0,3,3,1.0,Liga MX,8000000.0
R. Ibarra,24,Ecuador,69,Pachuca,174,77,"LM, ST",73,20.0,86.0,62.0,66.0,68.0,36.0,67.0,4,3,1.0,Liga MX,1400000.0
R. Ibarra,29,Ecuador,76,Atlas,175,69,"RM, RW",76,21.0,92.0,65.0,70.0,77.0,53.0,75.0,3,3,1.0,Liga MX,7500000.0
R. Ibarra,25,Ecuador,69,Pachuca,174,77,"RM, ST",72,21.0,86.0,62.0,66.0,68.0,36.0,67.0,4,3,1.0,Liga MX,1800000.0
R. Ibarra,30,Ecuador,74,América,175,76,"RM, RW",74,22.0,87.0,64.0,68.0,75.0,53.0,73.0,3,3,1.0,Liga MX,4100000.0
R. Ibarra,26,Ecuador,69,Pachuca,176,77,"RM, ST",70,22.0,85.0,62.0,66.0,68.0,36.0,67.0,4,3,1.0,Liga MX,1600000.0
R. Ibarra,22,Venezuela,61,Deportivo La Guaira,177,70,"CDM, CM, RB",72,23.0,70.0,55.0,61.0,61.0,59.0,62.0,3,2,1.0,Primera Division,700000.0
R. Ibarra,32,Ecuador,72,LDU Quito,175,76,"RM, RW",72,24.0,87.0,66.0,66.0,74.0,54.0,70.0,3,3,1.0,Liga Pro,1900000.0
R. Ibarra,28,Ecuador,70,Real Oviedo,175,77,"LM, RM",70,24.0,84.0,62.0,64.0,69.0,39.0,68.0,4,3,2.0,La Liga 2,1600000.0
R. Inglese,22,Italy,63,Carpi,187,75,ST,70,15.0,63.0,63.0,40.0,59.0,29.0,65.0,3,3,2.0,Serie B,300000.0
R. Inglese,23,Italy,67,Chievo,187,75,ST,72,16.0,63.0,67.0,43.0,60.0,20.0,67.0,3,3,1.0,Serie B,1000000.0
R. Inglese,24,Italy,72,Chievo,186,85,ST,77,17.0,63.0,72.0,45.0,66.0,20.0,72.0,3,3,1.0,Serie B,2900000.0
R. Inglese,25,Italy,75,Chievo,186,85,ST,78,18.0,59.0,75.0,49.0,67.0,21.0,72.0,3,3,1.0,Serie B,8500000.0
R. Inglese,26,Italy,77,Parma,186,85,ST,80,19.0,61.0,75.0,49.0,69.0,27.0,71.0,3,3,1.0,Serie B,11000000.0
R. Inglese,27,Italy,76,Parma,186,85,ST,76,20.0,58.0,75.0,49.0,69.0,27.0,70.0,3,3,1.0,Serie B,8000000.0
R. Inglese,28,Italy,74,Parma,186,85,ST,74,21.0,51.0,75.0,49.0,67.0,27.0,66.0,3,3,1.0,Serie B,4300000.0
R. Inglese,29,Italy,73,Parma,186,85,ST,73,22.0,51.0,73.0,49.0,67.0,27.0,66.0,3,3,2.0,Serie B,3000000.0
R. Inglese,30,Italy,70,Parma,186,85,ST,70,23.0,48.0,70.0,52.0,67.0,26.0,67.0,3,3,2.0,Serie B,1600000.0
R. Inglese,31,Italy,67,Parma,186,85,ST,67,24.0,48.0,69.0,51.0,64.0,26.0,67.0,3,3,2.0,Serie B,850000.0
R. Inniss,19,England,57,Crystal Palace,196,84,CB,74,15.0,54.0,27.0,38.0,38.0,56.0,70.0,3,2,1.0,Premier League,90000.0
R. Inniss,20,England,64,Port Vale,196,84,CB,73,16.0,52.0,33.0,42.0,39.0,62.0,77.0,3,2,3.0,League One,575000.0
R. Inniss,21,England,64,Southend United,196,84,CB,71,17.0,52.0,33.0,42.0,38.0,61.0,77.0,3,2,3.0,League Two,525000.0
R. Inniss,22,England,64,Colchester United,196,84,CB,71,18.0,49.0,33.0,42.0,38.0,61.0,77.0,3,2,4.0,League Two,550000.0
R. Inniss,23,England,66,Crystal Palace,196,84,CB,73,19.0,37.0,33.0,42.0,38.0,63.0,78.0,3,2,1.0,Premier League,775000.0
R. Inniss,24,England,65,Crystal Palace,196,84,CB,71,20.0,32.0,33.0,42.0,38.0,63.0,77.0,3,2,1.0,Premier League,675000.0
R. Inniss,25,England,64,Crystal Palace,196,84,CB,66,21.0,45.0,33.0,42.0,38.0,61.0,75.0,3,2,1.0,Premier League,650000.0
R. Inniss,26,England,66,Charlton Athletic,196,82,CB,68,22.0,37.0,33.0,42.0,40.0,64.0,78.0,3,2,3.0,League One,925000.0
R. Inniss,27,England,65,Charlton Athletic,196,82,CB,67,23.0,37.0,33.0,42.0,40.0,64.0,75.0,3,2,3.0,League One,750000.0
R. Inniss,28,England,64,Forest Green Rovers,196,82,CB,64,24.0,35.0,37.0,42.0,35.0,63.0,81.0,3,2,4.0,League Two,500000.0
R. Jack,22,Scotland,67,Aberdeen,175,66,"CDM, CM, RB, RM",74,15.0,72.0,56.0,66.0,68.0,64.0,73.0,3,3,1.0,Premiership,475000.0
R. Jack,23,Scotland,69,Aberdeen,182,72,"CDM, CM",76,16.0,72.0,55.0,68.0,70.0,65.0,76.0,3,3,1.0,Premiership,1200000.0
R. Jack,24,Scotland,70,Aberdeen,182,72,CDM,75,17.0,72.0,55.0,67.0,68.0,64.0,74.0,3,3,1.0,Premiership,1500000.0
R. Jack,25,Scotland,73,Rangers,182,72,"CDM, CM",75,18.0,69.0,54.0,68.0,69.0,68.0,79.0,3,3,1.0,Premiership,4100000.0
R. Jack,26,Scotland,74,Rangers,182,72,"CDM, CM",78,19.0,67.0,53.0,67.0,69.0,70.0,80.0,3,3,1.0,Premiership,6000000.0
R. Jack,27,Scotland,74,Rangers,182,72,"CDM, CM",77,20.0,65.0,52.0,67.0,70.0,71.0,79.0,3,2,1.0,Premiership,6000000.0
R. Jack,28,Scotland,74,Rangers,182,72,"CM, CDM",74,21.0,65.0,60.0,70.0,71.0,77.0,80.0,3,2,1.0,Premiership,4200000.0
R. Jack,29,Scotland,75,Rangers,182,72,"CM, CDM",75,22.0,61.0,67.0,71.0,75.0,73.0,79.0,3,2,1.0,Premiership,5500000.0
R. Jack,30,Scotland,74,Rangers,182,72,"CM, CDM",74,23.0,62.0,67.0,72.0,72.0,73.0,78.0,3,2,1.0,Premiership,4000000.0
R. Jack,31,Scotland,74,Rangers,182,72,"CM, CDM",74,24.0,59.0,66.0,71.0,73.0,71.0,77.0,3,2,1.0,Premiership,3500000.0
R. Jackson,23,England,55,Newport County,175,65,"RWB, RB",61,15.0,81.0,41.0,46.0,58.0,48.0,58.0,3,2,4.0,League Two,80000.0
R. Jackson,24,England,60,Gillingham,175,65,"RB, RWB",64,16.0,80.0,42.0,48.0,60.0,53.0,65.0,3,2,3.0,League Two,200000.0
R. Jackson,25,England,63,Gillingham,175,65,"RB, RWB",66,17.0,83.0,43.0,51.0,63.0,55.0,70.0,3,2,3.0,League Two,350000.0
R. Jackson,26,England,62,Colchester United,175,65,"RB, RWB",63,18.0,83.0,46.0,50.0,62.0,55.0,67.0,3,2,4.0,League Two,300000.0
R. Jackson,27,England,65,Colchester United,175,65,"RB, RWB",65,19.0,85.0,49.0,55.0,65.0,57.0,75.0,3,2,4.0,League Two,450000.0
R. Jackson,28,England,65,Colchester United,175,65,"RB, RWB",65,20.0,85.0,53.0,56.0,64.0,58.0,74.0,3,2,4.0,League Two,475000.0
R. Jackson,29,England,65,Gillingham,175,65,RB,65,21.0,82.0,52.0,56.0,62.0,58.0,73.0,3,2,3.0,League Two,625000.0
R. Jackson,30,England,65,Gillingham,175,65,RB,65,22.0,81.0,50.0,56.0,62.0,58.0,74.0,3,2,3.0,League Two,625000.0
R. Jackson,31,England,62,Cheltenham Town,175,65,"RWB, RB",62,23.0,81.0,52.0,54.0,61.0,53.0,73.0,3,2,3.0,League One,300000.0
R. Jackson,32,England,63,Sutton United,175,65,"RB, RWB",63,24.0,81.0,52.0,55.0,61.0,54.0,73.0,3,2,4.0,League Two,325000.0
R. James,20,England,56,Manchester United,168,71,LB,67,15.0,59.0,39.0,48.0,59.0,57.0,48.0,3,2,1.0,Premier League,70000.0
R. James,21,England,67,Wigan Athletic,168,71,"LB, LWB",78,16.0,79.0,50.0,57.0,67.0,65.0,56.0,2,2,3.0,League One,1100000.0
R. James,22,England,70,Wigan Athletic,169,71,"LWB, LB",76,17.0,79.0,50.0,57.0,67.0,65.0,61.0,2,2,2.0,League One,1600000.0
R. James,23,England,69,Wigan Athletic,169,71,"LWB, LB",75,18.0,78.0,50.0,57.0,67.0,65.0,61.0,2,2,3.0,League One,1200000.0
R. James,17,England,59,Chelsea,180,77,CM,76,18.0,63.0,48.0,59.0,56.0,49.0,62.0,2,3,1.0,Premier League,300000.0
R. James,24,England,68,Sunderland,169,71,"LB, LWB",72,19.0,78.0,50.0,58.0,67.0,64.0,61.0,2,3,3.0,Championship,975000.0
R. James,18,England,63,Wigan Athletic,180,82,"RB, CB",83,19.0,62.0,47.0,62.0,59.0,62.0,67.0,2,2,2.0,League One,675000.0
R. James,19,England,73,Chelsea,182,82,"RB, CDM",86,20.0,79.0,57.0,69.0,72.0,70.0,75.0,3,3,1.0,Premier League,7000000.0
R. James,25,England,68,Doncaster Rovers,169,71,LB,71,20.0,77.0,50.0,58.0,67.0,64.0,62.0,2,3,3.0,League Two,975000.0
R. James,20,England,77,Chelsea,182,87,"RB, CDM",86,21.0,80.0,57.0,72.0,75.0,73.0,76.0,3,3,1.0,Premier League,22000000.0
R. James,26,England,69,Doncaster Rovers,169,71,LB,71,21.0,77.0,50.0,58.0,67.0,64.0,62.0,2,3,3.0,League Two,1600000.0
R. James,21,England,81,Chelsea,178,87,"RWB, RB",86,22.0,80.0,58.0,77.0,77.0,76.0,80.0,3,3,1.0,Premier League,37000000.0
R. James,27,England,67,Blackpool,169,71,"LB, CDM, LM",67,22.0,76.0,51.0,58.0,67.0,63.0,59.0,2,3,2.0,League One,975000.0
R. James,22,England,84,Chelsea,178,87,"RWB, RB",88,23.0,81.0,70.0,82.0,82.0,80.0,82.0,3,3,1.0,Premier League,57000000.0
R. James,28,England,68,Sheffield Wednesday,169,71,"LWB, LB, CDM",68,23.0,76.0,51.0,58.0,67.0,63.0,59.0,2,3,3.0,Championship,1100000.0
R. James,23,England,84,Chelsea,178,87,"RB, RWB",86,24.0,80.0,72.0,83.0,82.0,82.0,81.0,3,3,1.0,Premier League,50500000.0
R. James,29,England,68,Sheffield Wednesday,169,71,"LB, CB, CM",68,24.0,75.0,51.0,58.0,67.0,64.0,66.0,2,3,2.0,Championship,1100000.0
R. Janicki,21,Poland,61,Lechia Gdańsk,188,83,"CB, RB, LB",64,15.0,53.0,33.0,49.0,49.0,59.0,69.0,3,2,1.0,Ekstraklasa,160000.0
R. Janicki,22,Poland,65,Lechia Gdańsk,188,83,CB,69,16.0,58.0,34.0,50.0,50.0,66.0,72.0,3,2,1.0,Ekstraklasa,575000.0
R. Janicki,23,Poland,67,Lechia Gdańsk,188,83,CB,71,17.0,58.0,34.0,57.0,50.0,66.0,75.0,3,2,1.0,Ekstraklasa,800000.0
R. Janicki,24,Poland,68,Lech Poznań,188,83,CB,70,18.0,54.0,34.0,59.0,50.0,68.0,75.0,2,2,1.0,Ekstraklasa,925000.0
R. Janicki,25,Poland,66,Lech Poznań,188,79,CB,66,19.0,55.0,35.0,57.0,51.0,63.0,74.0,2,2,1.0,Ekstraklasa,575000.0
R. Janicki,26,Poland,65,Wisła Kraków,188,79,CB,68,20.0,52.0,35.0,57.0,51.0,62.0,74.0,2,2,1.0,Ekstraklasa,600000.0
R. Janicki,27,Poland,64,Wisła Kraków,188,83,CB,65,21.0,50.0,35.0,57.0,51.0,62.0,72.0,2,2,1.0,Ekstraklasa,600000.0
R. Janicki,23,Poland,63,Warta Poznań,170,62,CAM,69,21.0,63.0,58.0,60.0,66.0,30.0,44.0,4,3,1.0,Ekstraklasa,750000.0
R. Janicki,28,Poland,65,Górnik Zabrze,191,82,CB,66,22.0,51.0,36.0,55.0,52.0,62.0,74.0,2,2,1.0,Ekstraklasa,675000.0
R. Janicki,29,Poland,67,Górnik Zabrze,191,82,CB,67,23.0,51.0,35.0,55.0,52.0,66.0,75.0,2,2,1.0,Ekstraklasa,850000.0
R. Janicki,30,Poland,66,Górnik Zabrze,191,82,CB,66,24.0,44.0,35.0,52.0,48.0,66.0,73.0,2,2,1.0,Ekstraklasa,700000.0
R. Jiménez,23,Mexico,74,Atlético Madrid,186,77,ST,77,15.0,79.0,72.0,68.0,72.0,33.0,78.0,4,3,1.0,La Liga,3700000.0
R. Jiménez,24,Mexico,76,Benfica,190,76,ST,82,16.0,78.0,74.0,70.0,74.0,34.0,76.0,4,3,1.0,Liga Portugal,7500000.0
R. Jiménez,25,Mexico,79,Benfica,190,76,ST,82,17.0,78.0,76.0,69.0,74.0,39.0,77.0,4,3,1.0,Liga Portugal,13000000.0
R. Jiménez,26,Mexico,78,Benfica,187,81,ST,80,18.0,76.0,76.0,69.0,74.0,39.0,80.0,4,3,1.0,Liga Portugal,12500000.0
R. Jiménez,27,Mexico,78,Wolverhampton Wanderers,188,81,ST,79,19.0,73.0,76.0,69.0,73.0,46.0,77.0,4,4,1.0,Premier League,12000000.0
R. Jiménez,28,Mexico,80,Wolverhampton Wanderers,188,81,ST,80,20.0,78.0,78.0,71.0,75.0,47.0,79.0,4,3,1.0,Premier League,15500000.0
R. Jiménez,29,Mexico,84,Wolverhampton Wanderers,188,81,ST,84,21.0,78.0,82.0,76.0,82.0,49.0,83.0,4,3,1.0,Premier League,42000000.0
R. Jiménez,30,Mexico,83,Wolverhampton Wanderers,188,81,ST,83,22.0,72.0,82.0,76.0,81.0,47.0,82.0,4,3,1.0,Premier League,35500000.0
R. Jiménez,31,Mexico,82,Wolverhampton Wanderers,188,81,ST,82,23.0,73.0,81.0,76.0,80.0,47.0,82.0,4,3,1.0,Premier League,25500000.0
R. Jiménez,32,Mexico,76,Fulham,188,81,ST,76,24.0,66.0,77.0,75.0,74.0,45.0,78.0,4,3,1.0,Premier League,6000000.0
R. Keogh,27,Republic of Ireland,71,Derby County,188,87,CB,71,15.0,67.0,33.0,59.0,57.0,71.0,75.0,3,2,2.0,League One,1500000.0
R. Keogh,28,Republic of Ireland,72,Derby County,188,87,"CB, RB",72,16.0,66.0,31.0,60.0,58.0,73.0,75.0,3,2,2.0,League One,1700000.0
R. Keogh,29,Republic of Ireland,74,Derby County,188,87,CB,74,17.0,66.0,31.0,59.0,60.0,73.0,77.0,3,2,2.0,League One,2500000.0
R. Keogh,30,Republic of Ireland,73,Derby County,188,87,CB,73,18.0,64.0,31.0,60.0,60.0,72.0,77.0,3,2,2.0,League One,3000000.0
R. Keogh,31,Republic of Ireland,72,Derby County,188,87,CB,72,19.0,56.0,30.0,56.0,60.0,72.0,75.0,3,2,2.0,League One,2100000.0
R. Keogh,32,Republic of Ireland,71,Derby County,188,87,CB,71,20.0,58.0,31.0,59.0,62.0,71.0,74.0,3,2,2.0,League One,1500000.0
R. Keogh,33,Republic of Ireland,69,Milton Keynes Dons,188,87,CB,69,21.0,55.0,31.0,59.0,59.0,69.0,72.0,3,2,3.0,League Two,675000.0
R. Keogh,34,Republic of Ireland,67,Blackpool,188,87,CB,67,22.0,50.0,31.0,58.0,58.0,67.0,71.0,3,2,2.0,League One,325000.0
R. Keogh,35,Republic of Ireland,67,Ipswich Town,189,87,CB,67,23.0,46.0,31.0,58.0,58.0,67.0,68.0,3,2,3.0,Championship,275000.0
R. Keogh,36,Republic of Ireland,65,Wycombe Wanderers,189,87,CB,65,24.0,40.0,31.0,56.0,54.0,65.0,66.0,3,2,3.0,League One,130000.0
R. Khedira,20,Germany,64,RB Leipzig,188,82,"CDM, CM",76,15.0,61.0,40.0,57.0,58.0,62.0,73.0,3,2,2.0,Bundesliga,350000.0
R. Khedira,21,Germany,68,RB Leipzig,188,84,"CDM, CM",77,16.0,62.0,44.0,58.0,59.0,68.0,76.0,3,2,2.0,Bundesliga,1200000.0
R. Khedira,22,Germany,69,RB Leipzig,188,84,"CDM, CM",76,17.0,60.0,43.0,57.0,57.0,68.0,76.0,3,2,1.0,Bundesliga,1200000.0
R. Khedira,23,Germany,69,FC Augsburg,188,84,"CDM, CM",74,18.0,54.0,43.0,57.0,57.0,68.0,76.0,3,2,1.0,Bundesliga,1200000.0
R. Khedira,24,Germany,73,FC Augsburg,188,84,"CDM, CB",76,19.0,54.0,43.0,59.0,59.0,72.0,78.0,3,2,1.0,Bundesliga,4300000.0
R. Khedira,25,Germany,76,FC Augsburg,188,84,"CB, CDM",79,20.0,56.0,43.0,61.0,61.0,76.0,77.0,3,2,1.0,Bundesliga,8500000.0
R. Khedira,26,Germany,75,FC Augsburg,188,84,"CDM, CB",78,21.0,58.0,43.0,61.0,61.0,76.0,77.0,3,2,1.0,Bundesliga,6500000.0
R. Khedira,27,Germany,74,FC Union Berlin,188,84,"CDM, CB",75,22.0,48.0,43.0,58.0,62.0,76.0,80.0,3,2,1.0,Bundesliga,4300000.0
R. Khedira,28,Germany,74,FC Union Berlin,189,86,"CDM, CB",75,23.0,58.0,43.0,58.0,61.0,76.0,80.0,3,2,1.0,Bundesliga,4100000.0
R. Khedira,29,Germany,76,FC Union Berlin,189,86,"CDM, CB",76,24.0,60.0,43.0,58.0,61.0,79.0,83.0,3,2,1.0,Bundesliga,6500000.0
R. Knoche,22,Germany,75,VfL Wolfsburg,190,77,CB,81,15.0,68.0,42.0,50.0,54.0,77.0,71.0,4,2,1.0,Bundesliga,2500000.0
R. Knoche,23,Germany,76,VfL Wolfsburg,190,77,CB,80,16.0,65.0,41.0,52.0,51.0,80.0,72.0,4,2,1.0,Bundesliga,6000000.0
R. Knoche,24,Germany,76,VfL Wolfsburg,190,77,CB,79,17.0,57.0,41.0,51.0,50.0,78.0,71.0,4,2,1.0,Bundesliga,5500000.0
R. Knoche,25,Germany,75,VfL Wolfsburg,190,77,CB,78,18.0,57.0,41.0,51.0,50.0,77.0,71.0,4,2,1.0,Bundesliga,7000000.0
R. Knoche,26,Germany,75,VfL Wolfsburg,190,77,CB,78,19.0,57.0,41.0,51.0,49.0,77.0,71.0,4,2,1.0,Bundesliga,7000000.0
R. Knoche,27,Germany,77,VfL Wolfsburg,190,77,CB,79,20.0,48.0,41.0,52.0,50.0,79.0,71.0,4,2,1.0,Bundesliga,9500000.0
R. Knoche,28,Germany,76,FC Union Berlin,190,77,CB,78,21.0,51.0,41.0,50.0,49.0,80.0,72.0,4,2,1.0,Bundesliga,7500000.0
R. Knoche,29,Germany,76,FC Union Berlin,190,77,CB,76,22.0,39.0,41.0,52.0,50.0,79.0,72.0,4,2,1.0,Bundesliga,6500000.0
R. Knoche,30,Germany,76,FC Union Berlin,190,77,CB,76,23.0,51.0,41.0,52.0,50.0,78.0,72.0,4,2,1.0,Bundesliga,6000000.0
R. Knoche,31,Germany,77,FC Union Berlin,190,77,CB,77,24.0,34.0,42.0,54.0,50.0,81.0,75.0,4,2,1.0,Bundesliga,7000000.0
R. Ledson,16,England,59,Everton,181,69,"CM, CAM",80,15.0,62.0,44.0,60.0,61.0,52.0,54.0,2,2,1.0,Premier League,100000.0
R. Ledson,17,England,61,Everton,181,69,"CM, CAM",80,16.0,61.0,48.0,61.0,62.0,54.0,59.0,2,2,1.0,Premier League,425000.0
R. Ledson,18,England,64,Oxford United,181,69,"CM, CAM, CDM",82,17.0,64.0,51.0,62.0,64.0,55.0,65.0,2,2,3.0,League One,825000.0
R. Ledson,19,England,64,Oxford United,181,69,"CM, CAM, CDM",81,18.0,61.0,51.0,62.0,64.0,55.0,67.0,2,2,3.0,League One,950000.0
R. Ledson,20,England,65,Preston North End,181,69,"CM, CAM, CDM",77,19.0,61.0,55.0,63.0,64.0,59.0,71.0,2,3,2.0,Championship,950000.0
R. Ledson,21,England,66,Preston North End,181,69,"CDM, CM",77,20.0,61.0,55.0,63.0,64.0,60.0,71.0,2,2,2.0,Championship,1000000.0
R. Ledson,22,England,67,Preston North End,181,69,"CDM, CM",77,21.0,61.0,55.0,62.0,64.0,61.0,70.0,2,2,2.0,Championship,2200000.0
R. Ledson,23,England,72,Preston North End,175,69,"CDM, CM",77,22.0,64.0,55.0,70.0,66.0,67.0,74.0,2,2,2.0,Championship,3200000.0
R. Ledson,24,England,72,Preston North End,175,69,"CDM, CM",75,23.0,63.0,56.0,69.0,66.0,67.0,74.0,2,2,2.0,Championship,2900000.0
R. Ledson,25,England,68,Preston North End,175,69,"CDM, CM",71,24.0,64.0,55.0,66.0,65.0,63.0,76.0,3,2,2.0,Championship,1400000.0
R. Leipertz,21,Germany,61,Heidenheim,183,82,"LM, RM, CAM",71,15.0,73.0,63.0,56.0,65.0,28.0,61.0,4,2,2.0,Bundesliga,190000.0
R. Leipertz,22,Germany,67,Heidenheim,183,82,RM,74,16.0,74.0,66.0,62.0,68.0,27.0,66.0,4,2,2.0,Bundesliga,1000000.0
R. Leipertz,23,Germany,72,Ingolstadt,183,82,"RM, ST, CAM",76,17.0,81.0,70.0,65.0,70.0,27.0,67.0,4,2,1.0,3. Liga,2700000.0
R. Leipertz,24,Germany,71,Ingolstadt,183,82,"RM, ST, CAM",75,18.0,82.0,69.0,63.0,70.0,27.0,67.0,4,2,2.0,3. Liga,3100000.0
R. Leipertz,25,Germany,70,Ingolstadt,183,82,"RM, ST, CAM",73,19.0,81.0,67.0,62.0,70.0,35.0,67.0,4,3,2.0,3. Liga,2200000.0
R. Leipertz,26,Germany,69,Heidenheim,183,82,"RM, LM, ST",69,20.0,82.0,67.0,62.0,69.0,35.0,65.0,4,3,2.0,Bundesliga,1100000.0
R. Leipertz,27,Germany,71,Heidenheim,183,82,"RM, LM, ST",71,21.0,80.0,69.0,63.0,71.0,35.0,70.0,4,3,2.0,Bundesliga,2000000.0
R. Leipertz,28,Germany,68,Heidenheim,183,82,"RM, ST",68,22.0,77.0,67.0,62.0,66.0,35.0,72.0,4,3,2.0,Bundesliga,1200000.0
R. Leipertz,29,Germany,69,Paderborn,183,82,"RM, ST, CAM",69,23.0,81.0,70.0,63.0,66.0,35.0,71.0,4,3,2.0,2. Bundesliga,1400000.0
R. Leipertz,30,Germany,70,Paderborn,183,82,"ST, RM, CAM",70,24.0,76.0,71.0,65.0,70.0,35.0,75.0,4,3,2.0,2. Bundesliga,1600000.0
R. Leonard,22,England,62,Southend United,185,82,"CM, CDM",70,15.0,83.0,56.0,63.0,61.0,58.0,74.0,2,2,4.0,League Two,275000.0
R. Leonard,23,England,63,Southend United,175,82,"CM, CDM, RB",71,16.0,85.0,61.0,64.0,63.0,60.0,76.0,3,2,3.0,League Two,500000.0
R. Leonard,24,England,65,Southend United,185,82,"CDM, CM",74,17.0,87.0,63.0,64.0,64.0,60.0,76.0,3,2,3.0,League Two,725000.0
R. Leonard,25,England,69,Southend United,185,82,"CDM, CM",73,18.0,87.0,65.0,66.0,68.0,64.0,78.0,3,2,3.0,League Two,1100000.0
